ISO3,Country,Year,Scenario_file,Scenario_key,MAX_FACTOR_used,MAX_WS_used,Aqueduct_total_cm_per_yr,Aqueduct_avail_cm_per_yr,Raw_total_cm_per_yr,Scaled_total_cm_per_yr,Scale_applied,Scale_reason,Allowed_max_cm_per_yr,Area_km2_Crops,Raw_withdrawal_cm_per_yr_Crops,Scaled_withdrawal_cm_per_yr_Crops,Area_km2_TreeCrops,Raw_withdrawal_cm_per_yr_TreeCrops,Scaled_withdrawal_cm_per_yr_TreeCrops,Area_km2_Forest,Raw_withdrawal_cm_per_yr_Forest,Scaled_withdrawal_cm_per_yr_Forest,Area_km2_Grassland,Raw_withdrawal_cm_per_yr_Grassland,Scaled_withdrawal_cm_per_yr_Grassland,Area_km2_Urban,Raw_withdrawal_cm_per_yr_Urban,Scaled_withdrawal_cm_per_yr_Urban,Area_km2_Water,Raw_withdrawal_cm_per_yr_Water,Scaled_withdrawal_cm_per_yr_Water,Area_km2_Other,Raw_withdrawal_cm_per_yr_Other,Scaled_withdrawal_cm_per_yr_Other
DNK,DNK,2046,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.42296806815336,8.42296806815336,False,raw <= allowed_max -> no scaling,11.4173022336,23138.375802633527,1.4507761628251223,1.4507761628251223,8.19477236454662,0.27776119468838034,0.27776119468838034,7179.304458899269,0.09763854064103006,0.09763854064103006,6353.976964187812,0.4517677621537534,0.4517677621537534,2412.72859151485,6.020947311025168,6.020947311025168,788.0,0.0,0.0,21.419410400000004,0.12407709681990642,0.12407709681990642
DNK,DNK,2047,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.40331889316129,8.40331889316129,False,raw <= allowed_max -> no scaling,11.4173022336,23093.05837994941,1.447934760422828,1.447934760422828,8.31473423904884,0.2818272934274925,0.2818272934274925,7211.928832084948,0.09808223211635529,0.09808223211635529,6368.4289684348505,0.45279529965571785,0.45279529965571785,2416.204527491748,6.0296214849239655,6.0296214849239655,788.0,0.0,0.0,16.064557800000003,0.09305782261492981,0.09305782261492981
DNK,DNK,2048,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.383669718169214,8.383669718169214,False,raw <= allowed_max -> no scaling,11.4173022336,23047.74095726529,1.4450933580205338,1.4450933580205338,8.43469611355106,0.2858933921666047,0.2858933921666047,7244.553205270628,0.09852592359168054,0.09852592359168054,6382.880972681889,0.4538228371576823,0.4538228371576823,2419.680463468645,6.03829565882276,6.03829565882276,788.0,0.0,0.0,10.709705200000002,0.06203854840995321,0.06203854840995321
DNK,DNK,2049,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.364020543177142,8.364020543177142,False,raw <= allowed_max -> no scaling,11.4173022336,23002.42353458117,1.4422519556182394,1.4422519556182394,8.55465798805328,0.2899594909057168,0.2899594909057168,7277.177578456307,0.09896961506700577,0.09896961506700577,6397.332976928928,0.45485037465964673,0.45485037465964673,2423.156399445543,6.046969832721556,6.046969832721556,788.0,0.0,0.0,5.354852600000015,0.031019274204976688,0.031019274204976688
DNK,DNK,2050,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,9.514418528,235.28784332,8.344371368185069,8.344371368185069,False,raw <= allowed_max -> no scaling,11.4173022336,22957.106111897054,1.4394105532159454,1.4394105532159454,8.6746198625555,0.294025589644829,0.294025589644829,7309.801951641986,0.09941330654233102,0.09941330654233102,6411.784981175966,0.45587791216161117,0.45587791216161117,2426.6323354224405,6.055644006620352,6.055644006620352,788.0,0.0,0.0,0.0,0.0,0.0
DOM,DOM,2020,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.775257941,5.775257941,False,raw <= allowed_max -> no scaling,7.1774901192,9749.0,3.825127389,3.825127389,4849.0,0.33991489999999996,0.33991489999999996,19947.0,0.0,0.0,10467.0,0.19887300000000002,0.19887300000000002,1073.0,1.411342652,1.411342652,605.0,0.0,0.0,987.0,0.0,0.0
DOM,DOM,2021,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.782740236290486,5.782740236290486,False,raw <= allowed_max -> no scaling,7.1774901192,9728.203222,3.816967544387142,3.816967544387142,4871.291334,0.34147752251339997,0.34147752251339997,19982.147991,0.0,0.0,10418.122833,0.197944333827,0.197944333827,1084.410256,1.426350835562944,1.426350835562944,605.0,0.0,0.0,987.824364,0.0,0.0
DOM,DOM,2022,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.790135035767856,5.790135035767856,False,raw <= allowed_max -> no scaling,7.1774901192,9707.401603,3.808805800354683,3.808805800354683,4892.174011,0.3429413981711,0.3429413981711,20017.217054,0.0,0.0,10370.750112,0.197044252128,0.197044252128,1095.808778,1.4413435851140721,1.4413435851140721,605.0,0.0,0.0,988.648442,0.0,0.0
DOM,DOM,2023,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.7974481073993225,5.7974481073993225,False,raw <= allowed_max -> no scaling,7.1774901192,9686.599635,3.800643919388235,3.800643919388235,4911.721517,0.34431167834169996,0.34431167834169996,20052.194726,0.0,0.0,10324.816612,0.19617151562800003,0.19617151562800003,1107.195637,1.4563209940413882,1.4563209940413882,605.0,0.0,0.0,989.471874,0.0,0.0
DOM,DOM,2024,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.80468493197935,5.80468493197935,False,raw <= allowed_max -> no scaling,7.1774901192,9665.801589,3.792483577261629,3.792483577261629,4930.003605,0.34559325271049995,0.34559325271049995,20087.069323,0.0,0.0,10280.260261,0.195324944959,0.195324944959,1118.570905,1.47128315704822,1.47128315704822,605.0,0.0,0.0,990.294317,0.0,0.0
DOM,DOM,2025,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.81185071839731,5.81185071839731,False,raw <= allowed_max -> no scaling,7.1774901192,9645.011522,3.7843263657834423,3.7843263657834423,4947.08648,0.346790762248,0.346790762248,20121.829908,0.0,0.0,10237.021978,0.19450341758200002,0.19450341758200002,1129.934657,1.486230172783868,1.486230172783868,605.0,0.0,0.0,991.115454,0.0,0.0
DOM,DOM,2026,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.819351646479227,5.819351646479227,False,raw <= allowed_max -> no scaling,7.1774901192,9629.37241299471,3.778190189335017,3.778190189335017,4960.794905887038,0.34775172290268136,0.34775172290268136,20198.00132183645,0.0,0.0,10192.14026557506,0.19365066504592615,0.19365066504592615,1140.2202569067413,1.4997590691956026,1.4997590691956026,605.0,0.0,0.0,951.47083584,0.0,0.0
DOM,DOM,2027,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.826852574561144,5.826852574561144,False,raw <= allowed_max -> no scaling,7.1774901192,9613.733303989418,3.772054012886592,3.772054012886592,4974.503331774076,0.34871268355736273,0.34871268355736273,20274.172735672902,0.0,0.0,10147.25855315012,0.19279791250985231,0.19279791250985231,1150.5058568134823,1.5132879656073368,1.5132879656073368,605.0,0.0,0.0,911.82621768,0.0,0.0
DOM,DOM,2028,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.8343535026430615,5.8343535026430615,False,raw <= allowed_max -> no scaling,7.1774901192,9598.094194984127,3.765917836438167,3.765917836438167,4988.2117576611145,0.3496736442120441,0.3496736442120441,20350.34414950936,0.0,0.0,10102.376840725175,0.19194515997377834,0.19194515997377834,1160.7914567202238,1.5268168620190716,1.5268168620190716,605.0,0.0,0.0,872.18159952,0.0,0.0
DOM,DOM,2029,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.841854430724978,5.841854430724978,False,raw <= allowed_max -> no scaling,7.1774901192,9582.455085978836,3.759781659989742,3.759781659989742,5001.920183548153,0.3506346048667255,0.3506346048667255,20426.515563345813,0.0,0.0,10057.495128300236,0.19109240743770448,0.19109240743770448,1171.077056626965,1.5403457584308062,1.5403457584308062,605.0,0.0,0.0,832.53698136,0.0,0.0
DOM,DOM,2030,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.849355358806895,5.849355358806895,False,raw <= allowed_max -> no scaling,7.1774901192,9566.815976973545,3.753645483541317,3.753645483541317,5015.628609435191,0.35159556552140686,0.35159556552140686,20502.686977182264,0.0,0.0,10012.613415875294,0.19023965490163058,0.19023965490163058,1181.362656533706,1.5538746548425404,1.5538746548425404,605.0,0.0,0.0,792.8923632,0.0,0.0
DOM,DOM,2031,ALL_COUNTRIES_afforest_annual_projections_2020_2050.csv,afforest,1.2,0.96,5.981241766,49.66337417,5.85685628688881,5.85685628688881,False,raw <= allowed_max -> no scaling,7.1774901192,9551.176867968252,3.747509307092891,3.747509307092891,5029.337035322229,0.35255652617608824,0.35255652617608824,20578.85839101872,0.0,0.0,9967.731703450354,0.18938690236555675,0.18938690236555675,1191.6482564404473,1.567403551254275,1.567403551254275,605.0,0.0,0.0,753.24774504,0.0,0.0
