ISO3,Country,Year,Scenario_file,Scenario_key,MAX_FACTOR_used,MAX_WS_used,Aqueduct_total_cm_per_yr,Aqueduct_avail_cm_per_yr,Raw_total_cm_per_yr,Scaled_total_cm_per_yr,Scale_applied,Scale_reason,Allowed_max_cm_per_yr,Area_km2_Crops,Raw_withdrawal_cm_per_yr_Crops,Scaled_withdrawal_cm_per_yr_Crops,Area_km2_TreeCrops,Raw_withdrawal_cm_per_yr_TreeCrops,Scaled_withdrawal_cm_per_yr_TreeCrops,Area_km2_Forest,Raw_withdrawal_cm_per_yr_Forest,Scaled_withdrawal_cm_per_yr_Forest,Area_km2_Grassland,Raw_withdrawal_cm_per_yr_Grassland,Scaled_withdrawal_cm_per_yr_Grassland,Area_km2_Urban,Raw_withdrawal_cm_per_yr_Urban,Scaled_withdrawal_cm_per_yr_Urban,Area_km2_Water,Raw_withdrawal_cm_per_yr_Water,Scaled_withdrawal_cm_per_yr_Water,Area_km2_Other,Raw_withdrawal_cm_per_yr_Other,Scaled_withdrawal_cm_per_yr_Other
URY,URY,2045,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,159.8203170345045,159.8203170345045,False,raw <= allowed_max -> no scaling,269.08304221120005,24459.040084313878,96.59457054449557,96.59457054449557,95.97549552234692,9.657957488871412,9.657957488871412,27014.2318243472,0.0,0.0,121260.07286477412,5.311191191477106,5.311191191477106,1178.9083030424335,48.25659780966043,48.25659780966043,3169.0,0.0,0.0,82.77142799999996,0.0,0.0
URY,URY,2046,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,160.26113279299437,160.26113279299437,False,raw <= allowed_max -> no scaling,269.08304221120005,24577.43566672957,97.06214287760375,97.06214287760375,95.77449624846427,9.637731050530174,9.637731050530174,27246.53032856456,0.0,0.0,120925.93605656284,5.2965559992774525,5.2965559992774525,1179.1063094945553,48.264702865583004,48.264702865583004,3169.0,0.0,0.0,66.2171424,0.0,0.0
URY,URY,2047,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,160.70194855148426,160.70194855148426,False,raw <= allowed_max -> no scaling,269.08304221120005,24695.831249145263,97.52971521071194,97.52971521071194,95.57349697458162,9.617504612188933,9.617504612188933,27478.82883278192,0.0,0.0,120591.79924835154,5.281920807077798,5.281920807077798,1179.304315946677,48.27280792150559,48.27280792150559,3169.0,0.0,0.0,49.66285679999999,0.0,0.0
URY,URY,2048,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,161.14276430997413,161.14276430997413,False,raw <= allowed_max -> no scaling,269.08304221120005,24814.226831560954,97.99728754382012,97.99728754382012,95.37249770069896,9.597278173847693,9.597278173847693,27711.12733699928,0.0,0.0,120257.66244014024,5.267285614878142,5.267285614878142,1179.5023223987985,48.28091297742816,48.28091297742816,3169.0,0.0,0.0,33.10857119999997,0.0,0.0
URY,URY,2049,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,161.58358006846402,161.58358006846402,False,raw <= allowed_max -> no scaling,269.08304221120005,24932.62241397665,98.46485987692832,98.46485987692832,95.17149842681631,9.577051735506455,9.577051735506455,27943.42584121664,0.0,0.0,119923.52563192896,5.252650422678489,5.252650422678489,1179.7003288509202,48.28901803335074,48.28901803335074,3169.0,0.0,0.0,16.554285600000014,0.0,0.0
URY,URY,2050,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,168.176901382,23204.15117846,162.02439582695388,162.02439582695388,False,raw <= allowed_max -> no scaling,269.08304221120005,25051.017996392344,98.93243221003651,98.93243221003651,94.97049915293366,9.556825297165213,9.556825297165213,28175.724345434,0.0,0.0,119589.38882371766,5.238015230478833,5.238015230478833,1179.898335303042,48.29712308927333,48.29712308927333,3169.0,0.0,0.0,0.0,0.0,0.0
USA,USA,2020,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6359.81936605,6359.81936605,False,raw <= allowed_max -> no scaling,11444.68246808,1647933.0,1179.613512462,1179.613512462,12276.0,236.942439624,236.942439624,3190011.0,70.18024199999999,70.18024199999999,3514722.0,355.577395296,355.577395296,152640.0,3767.44689504,3767.44689504,276767.0,0.0,0.0,631628.0,750.0588816280001,750.0588816280001
USA,USA,2021,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6386.046073970127,6386.046073970127,False,raw <= allowed_max -> no scaling,11444.68246808,1642418.105557,1175.6658738111782,1175.6658738111782,12228.843293,236.0322551012553,236.0322551012553,3192229.566218,70.229050456796,70.229050456796,3515725.6681,355.6789343903408,355.6789343903408,153838.397777,3797.025642314512,3797.025642314512,276767.0,0.0,0.0,632769.419054,751.4143178960442,751.4143178960442
USA,USA,2022,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6412.296223858791,6412.296223858791,False,raw <= allowed_max -> no scaling,11444.68246808,1636943.010191,1171.7467238968604,1171.7467238968604,12182.361739,235.13510189155548,235.13510189155548,3194430.132618,70.277462917596,70.277462917596,3516714.536859,355.7789762649513,355.7789762649513,155036.494601,3826.596961493863,3826.596961493863,276767.0,0.0,0.0,633903.463992,752.760997393964,752.760997393964
USA,USA,2023,ALL_COUNTRIES_fat_annual_projections_2020_2050.csv,fat,1.6,1.0,7152.92654255,1442758.975905516,6438.569486326994,6438.569486326994,False,raw <= allowed_max -> no scaling,11444.68246808,1631507.417743,1167.8558507242876,1167.8558507242876,12136.544684,234.25077435912743,234.25077435912743,3196612.812126,70.325481866772,70.325481866772,3517688.758438,355.8775363136556,355.8775363136556,156234.291358,3856.160874446225,3856.160874446225,276767.0,0.0,0.0,635030.175652,754.0989686169257,754.0989686169257
